"","draw","R0_em","R0_ep","G_em","G_ep","lambda_em","lambda_ep","pRep_em","pRep_ep","La_em","La_ep","matlifexp_em","matlifexp_ep","meanelexp_em","meanelexp_ep","entropyd_em","entropyd_ep","entropyk_em","entropyk_ep","gini_em","gini_ep","firstrepro_em","firstrepro_ep","longevity_em","longevity_ep","species"
"2022",NA,0.0229974214562187,0.0651320961122035,2.16925739541269,3.34652363126681,0.175693208935478,0.442120998223555,0.186984227490572,0.336250272458022,2,2,-0.796047242865312,-0.454357728298613,1.20395275713469,1.54564227170139,0.998735618073397,1.55721786850006,0.322146239287896,0.582485205015034,0,0,1.94308336237906,1.93676933674127,3,5,"POAL"
"2023",NA,0.0857732211139496,0.0703204594103999,2.06230136278858,2.58626153184212,0.303939668374983,0.358273215279375,0.165762787807805,0.234486409174369,2,2,-0.798566683699446,-0.691841999639001,1.20143331630056,1.308158000361,0.938344298658799,1.29455475888791,0.35550110825644,0.444890662879761,0,0,1.77676196192973,2.83454433958112,3,4,"POAL"
"2024",NA,0.0198557938388363,0.0288117666778813,1.80763128004491,2.44377493944059,0.114386277328145,0.234234790404049,0.0555129744776751,0.11174603762227,2,2,-0.940640290898878,-0.866313545346581,1.05935970910112,1.13368645465342,0.691727742223574,0.952357965888712,0.170555089249485,0.296348018945886,0,0,2.21139239232603,2.47191985361301,2,3,"POAL"
"2025",NA,0.0494372619477985,0.107475781389396,4.94459287291402,4.09960944995483,0.544357362635364,0.580379130532437,0.35752334754864,0.446136628078891,2,2,-0.442105941969818,-0.0360275575862963,1.55789405803018,1.96397244241371,1.72436138117272,1.92554790019332,0.602916723976307,0.731478813390583,0,0,2.19819763341294,2.39170063144925,6,8,"POAL"
"2026",NA,0.0199270601783205,0.0306963526789357,1.72185521861014,2.76592265877204,0.102889126076325,0.283802881761325,0.111107419657099,0.204392159428022,2,2,-0.88040306731145,-0.734463873146697,1.11959693268855,1.2655361268533,0.682906777543421,1.2469156553817,0.252753415526203,0.422368409042788,0,0,2.82822877079993,2.28359273160335,2,4,"POAL"
"2027",NA,0.0176927923913208,0.0210888082549261,4.70908365745772,3.74176790912151,0.424531436782988,0.356530999461285,0.176644966297688,0.227620427172842,2,2,-0.763090902809859,-0.670705973894257,1.23690909719014,1.32929402610574,1.2560007454509,1.25744638768271,0.419305485527086,0.484895018208491,0,0,1.77137404833085,1.94001850718078,4,4,"POAL"
"2028",NA,0.0414252382895729,0.0477155114268055,2.1313539629488,2.47700002971638,0.224512764733957,0.292789943728501,0.17943234036242,0.184069701911991,2,2,-0.775778650563567,-0.771382376624093,1.22422134943643,1.22861762337591,1.06492494281665,0.977067899558398,0.378167348289399,0.379549250755299,0,0,2.18650220166264,2.53575443166483,3,3,"POAL"
"2029",NA,0.0467411493282929,0.0614963441785442,2.28504142884734,3.09681557841165,0.261711076190246,0.406353943958669,0.168312640657427,0.214768878142633,2,2,-0.772303558437056,-0.671678056681887,1.22769644156294,1.32832194331811,0.85568732271948,1.25248877713817,0.39792118287675,0.498745120009609,0,0,1.83215251210979,2.04845213068273,3,4,"POAL"
"2030",NA,0.032545391276694,0.0488879678372273,4.1043273814142,3.87382224308151,0.434085305884162,0.4588034767418,0.20512360958435,0.291545279222123,2,2,-0.744915464574673,-0.513182047524465,1.25508453542533,1.48681795247554,1.25205687636853,1.52723947810839,0.405828911505696,0.589698602667382,0,0,1.59396601264,2.29097123217183,4,5,"POAL"
"2031",NA,0.0285415278345409,0.041212006921643,2.6345257593815,3.50216361932282,0.259261382310248,0.402287900075391,0.182357045821127,0.26882339443115,2,2,-0.759760638969505,-0.593477102508753,1.24023936103049,1.40652289749125,1.37450222633653,1.49547882998128,0.412797950096983,0.537079661535798,0,0,1.82319029376787,2.31544270592406,4,5,"POAL"
"2032",NA,0.024356795190074,0.0380469891367826,6.50597444495222,4.13777238089529,0.564957330565553,0.453834578828142,0.256198901413579,0.300686560101211,2,2,-0.640249236810131,-0.507927997156178,1.35975076318987,1.49207200284382,1.42287257285616,1.50632378349902,0.505620351828722,0.584525227011325,0,0,2.15604472618349,2.37920444516686,5,5,"POAL"
"2033",NA,0.0203620756156015,0.0430746986779714,2.06920759743654,2.48892466390113,0.152297562137789,0.282655797716733,0.0764942381926019,0.16540623541114,2,2,-0.911380788448244,-0.790529569089096,1.08861921155175,1.2094704309109,0.828502571971192,0.933785093774225,0.232241667190206,0.37305050348154,0,0,1.64980306627743,2.01868609624304,3,3,"POAL"
"2034",NA,0.0189951180065592,0.0326060660774465,2.00517643970065,3.29964172730805,0.13852969363047,0.354352456902887,0.112231778410265,0.189134178125565,2,2,-0.866004557363256,-0.735791433751678,1.13399544263674,1.26420856624832,1.08067792912646,1.27491784939339,0.295558980257454,0.445686416632396,0,0,2.49912174398861,2.33127440704261,3,4,"POAL"
"2035",NA,0.0353355542482531,0.0181192233686655,1.96771923776609,2.92648753761203,0.182893192569862,0.253977276148484,0.114111929611672,0.143123794465008,2,2,-0.875991239401454,-0.81358487084399,1.12400876059855,1.18641512915601,0.685965941554416,0.911250149030159,0.256516600479027,0.362200378875304,0,0,1.52093302833443,2.07736294265719,2,3,"POAL"
"2036",NA,0.0215329644186265,0.0576239796388298,2.41743816156315,3.20564001386567,0.204394865898008,0.410553682786972,0.166026157587616,0.272849869689594,2,2,-0.818943876594791,-0.571200852846582,1.18105612340521,1.42879914715342,1.08550628003641,1.50163177576788,0.30986841872361,0.552186232251413,0,0,1.89478251748406,2.18671956787108,3,5,"POAL"
